Form	Strength	DrugName	ActiveIngredient	
CAPSULE;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	
INJECTABLE;INJECTION	100MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	
CAPSULE;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	
CAPSULE;ORAL	375MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	
INJECTABLE;INJECTION	500MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	
TABLET;ORAL	2MG	VERILOID	ALKAVERVIR	
TABLET;ORAL	3MG	VERILOID	ALKAVERVIR	
TABLET;ORAL	325MG;2.25MG;0.19MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PERCODAN-DEMI	ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE	
TABLET;ORAL	325MG;4.5MG;0.38MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PERCODAN	ASPIRIN; OXYCODONE HYDROCHLORIDE; OXYCODONE TEREPHTHALATE	
TABLET;ORAL	325MG;4.8355MG	PERCODAN	ASPIRIN; OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	50MG	BANTHINE	METHANTHELINE BROMIDE	
INJECTABLE;INJECTION	50MG/ML	SECONAL SODIUM	SECOBARBITAL SODIUM	
TABLET;ORAL	20MG	BENTYL	DICYCLOMINE HYDROCHLORIDE	
CAPSULE;ORAL	10MG	BENTYL	DICYCLOMINE HYDROCHLORIDE	
INJECTABLE;INJECTION	50MG/VIAL	PROTAMINE SULFATE	PROTAMINE SULFATE	
INJECTABLE;INJECTION	250MG/VIAL	PROTAMINE SULFATE	PROTAMINE SULFATE	
INJECTABLE;INJECTION	25 UNITS/VIAL	ACTHAR	CORTICOTROPIN	
INJECTABLE;INJECTION	40 UNITS/VIAL	ACTHAR	CORTICOTROPIN	
INJECTABLE;INJECTION	EQ 1MG BASE/ML	LEVOPHED	NOREPINEPHRINE BITARTRATE	
TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TAPAZOLE	METHIMAZOLE	
TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TAPAZOLE	METHIMAZOLE	
INJECTABLE;INJECTION	80MG/ML	QUINIDINE GLUCONATE	QUINIDINE GLUCONATE	
INJECTABLE;INJECTION	1GM/VIAL	SURITAL	THIAMYLAL SODIUM	
INJECTABLE;INJECTION	5GM/VIAL	SURITAL	THIAMYLAL SODIUM	
INJECTABLE;INJECTION	10GM/VIAL	SURITAL	THIAMYLAL SODIUM	
"TABLET, EXTENDED RELEASE;ORAL"	8MG	CHLOR-TRIMETON	CHLORPHENIRAMINE MALEATE	
"TABLET, EXTENDED RELEASE;ORAL"	12MG	CHLOR-TRIMETON	CHLORPHENIRAMINE MALEATE	
TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENURONE	PHENACEMIDE	
TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CORTONE	CORTISONE ACETATE	
SOLUTION/DROPS;OPHTHALMIC	EQ 4% BASE	GANTRISIN	SULFISOXAZOLE DIOLAMINE	
TABLET;ORAL	200MG	NEOTHYLLINE	DYPHYLLINE	
TABLET;ORAL	400MG	NEOTHYLLINE	DYPHYLLINE	
ELIXIR;ORAL	160MG/15ML	NEOTHYLLINE	DYPHYLLINE	
INJECTABLE;INJECTION	20MG/ML	FLAXEDIL	GALLAMINE TRIETHIODIDE	
INJECTABLE;INJECTION	100MG/ML	FLAXEDIL	GALLAMINE TRIETHIODIDE	
INJECTABLE;INJECTION	2MEQ/ML	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	
TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ANTABUSE	DISULFIRAM	
TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ANTABUSE	DISULFIRAM	
TABLET;ORAL	500MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	BENEMID	PROBENECID	
TABLET;ORAL	12.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	
TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	
TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	
LOTION/SHAMPOO;TOPICAL	2.50%	SELSUN	SELENIUM SULFIDE	
INJECTABLE;INJECTION	5MG/ML	SUS-PHRINE SULFITE FREE	EPINEPHRINE	
INJECTABLE;INJECTION	1.5MG/AMP	SUS-PHRINE SULFITE FREE	EPINEPHRINE	
SOLUTION/DROPS;OPHTHALMIC	0.12%;0.1%	PREFRIN-A	PHENYLEPHRINE HYDROCHLORIDE; PYRILAMINE MALEATE	
INJECTABLE;INJECTION	10MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TENSILON	EDROPHONIUM CHLORIDE	
INJECTABLE;INJECTION	10MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TENSILON PRESERVATIVE FREE	EDROPHONIUM CHLORIDE	
SYRUP;ORAL	10MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	BENTYL	DICYCLOMINE HYDROCHLORIDE	
CAPSULE;ORAL	25MG	AMBODRYL	BROMODIPHENHYDRAMINE HYDROCHLORIDE	
TABLET;ORAL	500MG	TELEPAQUE	IOPANOIC ACID	
INJECTABLE;INJECTION	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EVANS BLUE	EVANS BLUE	
OINTMENT;TOPICAL	5% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	XYLOCAINE	LIDOCAINE	
TABLET;ORAL	EQ 2.5MG BASE	METHOTREXATE SODIUM	METHOTREXATE SODIUM	
CAPSULE;ORAL	12MG	TACE	CHLOROTRIANISENE	
INJECTABLE;INJECTION	EQ 3MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	
INJECTABLE;INJECTION	EQ 50MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	
FOR SOLUTION;ORAL	EQ 60MG BASE/VIAL	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	
INJECTABLE;INJECTION	EQ 100MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	
INJECTABLE;INJECTION	EQ 350MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LEUCOVORIN CALCIUM	LEUCOVORIN CALCIUM	
TABLET;ORAL	100MG	PRANTAL	DIPHEMANIL METHYLSULFATE	
TABLET;ORAL	25MG	CORTISONE ACETATE	CORTISONE ACETATE	
INJECTABLE;INJECTION	25MG/ML	CORTISONE ACETATE	CORTISONE ACETATE	
TABLET;ORAL	5MG	CORTISONE ACETATE	CORTISONE ACETATE	
TABLET;ORAL	10MG	CORTISONE ACETATE	CORTISONE ACETATE	
CREAM;TOPICAL	20%	BENOQUIN	MONOBENZONE	
INJECTABLE;INJECTION	25MG/ML	HYDROCORTONE	HYDROCORTISONE ACETATE	
INJECTABLE;INJECTION	50MG/ML	HYDROCORTONE	HYDROCORTISONE ACETATE	
INJECTABLE;INJECTION	EQ 30MG BASE/ML	WYAMINE SULFATE	MEPHENTERMINE SULFATE	
INJECTABLE;INJECTION	EQ 15MG BASE/ML	WYAMINE SULFATE	MEPHENTERMINE SULFATE	
INJECTABLE;INJECTION	5MG/VIAL	REGITINE	PHENTOLAMINE MESYLATE	
TABLET;ORAL	25MG	CORTISONE ACETATE	CORTISONE ACETATE	
TABLET;ORAL	5MG	CORTISONE ACETATE	CORTISONE ACETATE	
TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	APRESOLINE	HYDRALAZINE HYDROCHLORIDE	
TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	APRESOLINE	HYDRALAZINE HYDROCHLORIDE	
INJECTABLE;INJECTION	20MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	APRESOLINE	HYDRALAZINE HYDROCHLORIDE	
TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	APRESOLINE	HYDRALAZINE HYDROCHLORIDE	
TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	APRESOLINE	HYDRALAZINE HYDROCHLORIDE	
SYRUP;ORAL	10MG/5ML;6.25MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN W/ CODEINE	CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE	
SYRUP;ORAL	10MG/5ML;5MG/5ML;6.25MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN VC W/ CODEINE	CODEINE PHOSPHATE; PHENYLEPHRINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE	
TABLET;ORAL	EQ 15MG BASE	PRIMAQUINE	PRIMAQUINE PHOSPHATE	
INJECTABLE;INJECTION	25 UNITS/VIAL	ACTH	CORTICOTROPIN	
INJECTABLE;INJECTION	40 UNITS/VIAL	ACTH	CORTICOTROPIN	
TABLET;ORAL	100MG	BUTAZOLIDIN	PHENYLBUTAZONE	
CAPSULE;ORAL	100MG	BUTAZOLIDIN	PHENYLBUTAZONE	
TABLET;ORAL	100MG	GEMONIL	METHARBITAL	
INJECTABLE;INJECTION	10MG/ML	BENTYL	DICYCLOMINE HYDROCHLORIDE	
INJECTABLE;INJECTION	10MG/ML	BENTYL PRESERVATIVE FREE	DICYCLOMINE HYDROCHLORIDE	
INJECTABLE;INJECTION	40 UNITS/ML	H.P. ACTHAR GEL	CORTICOTROPIN	
INJECTABLE;INJECTION	80 UNITS/ML	H.P. ACTHAR GEL	CORTICOTROPIN	
SUSPENSION;ORAL	15MG/5ML;3.75MG/5ML;600MG/5ML	TPN	NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; TYROSINE	
SYRUP;ORAL	25MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PROMETHAZINE HYDROCHLORIDE PLAIN	PROMETHAZINE HYDROCHLORIDE	
SYRUP;ORAL	6.25MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PROMETHAZINE HYDROCHLORIDE PLAIN	PROMETHAZINE HYDROCHLORIDE	
TABLET;ORAL	100MG	NYDRAZID	ISONIAZID	
EMULSION;TOPICAL	3%	PHISOHEX	HEXACHLOROPHENE	
OINTMENT;OPHTHALMIC	EQ 4% BASE	GANTRISIN	SULFISOXAZOLE DIOLAMINE	
SYRUP;ORAL	50MG/5ML	RIMIFON	ISONIAZID	
INJECTABLE;INJECTION	25MG/ML	RIMIFON	ISONIAZID	
INJECTABLE;INJECTION	100MG/ML	RIMIFON	ISONIAZID	
TABLET;ORAL	50MG	ISONIAZID	ISONIAZID	
TABLET;ORAL	100MG	ISONIAZID	ISONIAZID	
TABLET;ORAL	300MG	ISONIAZID	ISONIAZID	
INJECTABLE;INJECTION	500MG/VIAL	ANECTINE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	20MG/ML	ANECTINE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	50MG/ML	ANECTINE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	1GM/VIAL	ANECTINE	SUCCINYLCHOLINE CHLORIDE	
SOLUTION;TOPICAL	5%	CYCLAINE	HEXYLCAINE HYDROCHLORIDE	
TABLET;ORAL	5MG	ANTRENYL	OXYPHENONIUM BROMIDE	
TABLET;ORAL	100MG	ISONIAZID	ISONIAZID	
TABLET;ORAL	300MG	ISONIAZID	ISONIAZID	
TABLET;ORAL	10MG	HYDROCORTONE	HYDROCORTISONE	
TABLET;ORAL	20MG	HYDROCORTONE	HYDROCORTISONE	
TABLET;ORAL	250MG	THIOSULFIL	SULFAMETHIZOLE	
TABLET;ORAL	500MG	THIOSULFIL	SULFAMETHIZOLE	
TABLET;ORAL	25MG	DARAPRIM	PYRIMETHAMINE	
INJECTABLE;INJECTION	EQ 0.033MG BASE/ML;2%;0.4%	RAVOCAINE AND NOVOCAIN W/ LEVOPHED	NOREPINEPHRINE BITARTRATE; PROCAINE HYDROCHLORIDE; PROPOXYCAINE HYDROCHLORIDE	
INJECTABLE;INJECTION	0.05MG/ML;2%;0.4%	RAVOCAINE AND NOVOCAIN W/ NEO-COBEFRIN	LEVONORDEFRIN; PROCAINE HYDROCHLORIDE; PROPOXYCAINE HYDROCHLORIDE	
SYRUP;ORAL	5MG/5ML;6.25MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PHENERGAN VC	PHENYLEPHRINE HYDROCHLORIDE; PROMETHAZINE HYDROCHLORIDE	
INJECTABLE;INJECTION	100MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	NYDRAZID	ISONIAZID	
TABLET;ORAL	100MG	ISONIAZID	ISONIAZID	
TABLET;ORAL	300MG	ISONIAZID	ISONIAZID	
INJECTABLE;INJECTION	10 IU/VIAL	THYTROPAR	THYROTROPIN	
TABLET;ORAL	50MG	FURADANTIN	NITROFURANTOIN	
TABLET;ORAL	100MG	FURADANTIN	NITROFURANTOIN	
TABLET;ORAL	10MG	CORTEF	HYDROCORTISONE	
TABLET;ORAL	20MG	CORTEF	HYDROCORTISONE	
TABLET;ORAL	5MG	CORTEF	HYDROCORTISONE	
CAPSULE;ORAL	10MG	DIBENZYLINE	PHENOXYBENZAMINE HYDROCHLORIDE	
INJECTABLE;INJECTION	2MG/ML	LEVO-DROMORAN	LEVORPHANOL TARTRATE	
TABLET;ORAL	2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LEVO-DROMORAN	LEVORPHANOL TARTRATE	
TABLET;ORAL	15MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRO-BANTHINE	PROPANTHELINE BROMIDE	
TABLET;ORAL	7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PRO-BANTHINE	PROPANTHELINE BROMIDE	
SUSPENSION;ORAL	125MG/5ML	DILANTIN-125	PHENYTOIN	
SUSPENSION;ORAL	30MG/5ML	DILANTIN-30	PHENYTOIN	
TABLET;ORAL	50MG	HEDULIN	PHENINDIONE	
INJECTABLE;INJECTION	100MG/ML	CHLOR-TRIMETON	CHLORPHENIRAMINE MALEATE	
INJECTABLE;INJECTION	10MG/ML;0.006MG/ML;0.5MCG/ML;1.5MG/ML;20 IU/ML;0.04MG/ML;4MG/ML;0.4MG/ML;0.36MG/ML;0.3MG/ML;330 UNITS/ML;1 IU/ML	M.V.I.-12	ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; DEXPANTHENOL; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A; VITAMIN E	
INJECTABLE;INJECTION	20MG/ML;0.006MG/ML;0.5MCG/ML;1.5MG/ML;20 IU/ML;0.6MG/ML;4MG/ML;0.4MG/ML;0.36MG/ML;0.6MG/ML;330 UNITS/ML;1 IU/ML	M.V.I.-12	ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; DEXPANTHENOL; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN; THIAMINE HYDROCHLORIDE; VITAMIN A; VITAMIN E	
INJECTABLE;INJECTION	20MG/ML;0.006MG/ML;0.05MCG/ML;1.5MG/ML;0.0005MG/ML;0.06MG/ML;4MG/ML;0.6MG/ML;0.36MG/ML;0.6MG/ML;0.1MG/ML;1MG/ML	M.V.I.-12 (WITHOUT VITAMIN K)	ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; DEXPANTHENOL; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A; VITAMIN E	
INJECTABLE;INJECTION	260CSR UNIT/ML	UNITENSEN	CRYPTENAMINE ACETATES	
JELLY;TOPICAL	2%	XYLOCAINE	LIDOCAINE HYDROCHLORIDE	
INJECTABLE;INJECTION	25MG/ML	PERCORTEN	DESOXYCORTICOSTERONE PIVALATE	
INJECTABLE;INJECTION	10MG/ML	CHLOR-TRIMETON	CHLORPHENIRAMINE MALEATE	
TABLET;ORAL	50MG	RAUDIXIN	RAUWOLFIA SERPENTINA ROOT	
TABLET;ORAL	100MG	RAUDIXIN	RAUWOLFIA SERPENTINA ROOT	
INJECTABLE;INJECTION	30MG/VIAL	PRO-BANTHINE	PROPANTHELINE BROMIDE	
INJECTABLE;INJECTION	20MG/ML	QUELICIN PRESERVATIVE FREE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	50MG/ML	QUELICIN PRESERVATIVE FREE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	100MG/ML	QUELICIN PRESERVATIVE FREE	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	20MG/ML	QUELICIN	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	20MG/ML	SUCOSTRIN	SUCCINYLCHOLINE CHLORIDE	
INJECTABLE;INJECTION	100MG/ML	SUCOSTRIN	SUCCINYLCHOLINE CHLORIDE	
TABLET;ORAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PAMINE	METHSCOPOLAMINE BROMIDE	
TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PAMINE FORTE	METHSCOPOLAMINE BROMIDE	
CAPSULE;ORAL	500MG	MILONTIN	PHENSUXIMIDE	
INJECTABLE;INJECTION	25MG/ML	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	
INJECTABLE;INJECTION	50MG/ML	PHENERGAN	PROMETHAZINE HYDROCHLORIDE	
TABLET;ORAL	2MG	RAUWILOID	ALSEROXYLON	
INJECTABLE;INJECTION	100MG/ML;50MG/ML	DICURIN PROCAINE	PROCAINE MERETHOXYLLINE; THEOPHYLLINE	
SOLUTION/DROPS;OPHTHALMIC	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	OPHTHAINE	PROPARACAINE HYDROCHLORIDE	
TABLET;ORAL	4MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CLISTIN	CARBINOXAMINE MALEATE	
OINTMENT;TOPICAL	2.5% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CORTEF ACETATE	HYDROCORTISONE ACETATE	
OINTMENT;TOPICAL	1%	CORTEF ACETATE	HYDROCORTISONE ACETATE	
INJECTABLE;INJECTION	200MG/ML	CALCIUM DISODIUM VERSENATE	EDETATE CALCIUM DISODIUM	
TABLET;ORAL	500MG	CALCIUM DISODIUM VERSENATE	EDETATE CALCIUM DISODIUM	
TABLET;ORAL	125MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DIAMOX	ACETAZOLAMIDE	
TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DIAMOX	ACETAZOLAMIDE	
TABLET;ORAL	1.25MG	PAGITANE	CYCRIMINE HYDROCHLORIDE	
TABLET;ORAL	2.5MG	PAGITANE	CYCRIMINE HYDROCHLORIDE	
ELIXIR;ORAL	4MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CLISTIN	CARBINOXAMINE MALEATE	
INJECTABLE;INJECTION	40 UNITS/ML	PURIFIED CORTROPHIN GEL	CORTICOTROPIN	
INJECTABLE;INJECTION	80 UNITS/ML	PURIFIED CORTROPHIN GEL	CORTICOTROPIN	
INJECTABLE;INJECTION	50MG/ML	ARFONAD	TRIMETHAPHAN CAMSYLATE	
SUPPOSITORY;RECTAL	100MG;2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CAFERGOT	CAFFEINE; ERGOTAMINE TARTRATE	
SOLUTION;INTRAUTERINE	53%	SALPIX	ACETRIZOATE SODIUM	
"OINTMENT;OPHTHALMIC, OTIC"	1.50%	HYDROCORTONE	HYDROCORTISONE ACETATE	
CAPSULE;ORAL	10MG	8-MOP	METHOXSALEN	
LOTION;TOPICAL	1%	OXSORALEN	METHOXSALEN	
POWDER;ORAL	EQ 500MG BASE/GM	REZIPAS	AMINOSALICYLIC ACID RESIN COMPLEX	
TABLET;ORAL	50MG	PURINETHOL	MERCAPTOPURINE	
TABLET;ORAL	10MG	PARSIDOL	ETHOPROPAZINE HYDROCHLORIDE	
TABLET;ORAL	50MG	PARSIDOL	ETHOPROPAZINE HYDROCHLORIDE	
TABLET;ORAL	100MG	PARSIDOL	ETHOPROPAZINE HYDROCHLORIDE	
TABLET;SUBLINGUAL	1MG	HYDERGINE	ERGOLOID MESYLATES	
TABLET;SUBLINGUAL	0.5MG	HYDERGINE	ERGOLOID MESYLATES	
INJECTABLE;INJECTION	250MG/ML	NEOTHYLLINE	DYPHYLLINE	
SYRUP;ORAL	EQ 500MG BASE/5ML	ANTEPAR	PIPERAZINE CITRATE	
TABLET;ORAL	EQ 500MG BASE	ANTEPAR	PIPERAZINE CITRATE	
TABLET;ORAL	50MG	RAUVAL	RAUWOLFIA SERPENTINA ROOT	
TABLET;ORAL	100MG	RAUVAL	RAUWOLFIA SERPENTINA ROOT	
LOTION;TOPICAL	10%	EURAX	CROTAMITON	
TABLET;ORAL	0.1MG	SERPASIL	RESERPINE	
TABLET;ORAL	0.25MG	SERPASIL	RESERPINE	
TABLET;ORAL	1MG	SERPASIL	RESERPINE	
ELIXIR;ORAL	0.2MG/4ML	SERPASIL	RESERPINE	
TABLET;ORAL	20MG	CORTRIL	HYDROCORTISONE	
TABLET;ORAL	10MG	CORTRIL	HYDROCORTISONE	
TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
INJECTABLE;INJECTION	25MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
TABLET;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
SYRUP;ORAL	10MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
SUPPOSITORY;RECTAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE	
CONCENTRATE;ORAL	30MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
SUPPOSITORY;RECTAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE	
CONCENTRATE;ORAL	100MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THORAZINE	CHLORPROMAZINE HYDROCHLORIDE	
INJECTABLE;INJECTION	25MG/ML	CORTRIL	HYDROCORTISONE ACETATE	
INJECTABLE;INJECTION	200MG/ML	DELATESTRYL	TESTOSTERONE ENANTHATE	
INJECTABLE;INJECTION	200MG/ML	DELATESTRYL	TESTOSTERONE ENANTHATE	
INJECTABLE;INJECTION	225MG/AMP	HYDROXYSTILBAMIDINE ISETHIONATE	HYDROXYSTILBAMIDINE ISETHIONATE	
TABLET;ORAL	250MG	MYSOLINE	PRIMIDONE	
TABLET;ORAL	50MG	MYSOLINE	PRIMIDONE	
SUSPENSION;ORAL	25MG/5ML	FURADANTIN	NITROFURANTOIN	
OINTMENT;TOPICAL	1%	CORTRIL	HYDROCORTISONE	
OINTMENT;TOPICAL	2.50%	CORTRIL	HYDROCORTISONE	
SYRUP;ORAL	EQ 500MG BASE/5ML	GANTRISIN	SULFISOXAZOLE ACETYL	
SUSPENSION;ORAL	EQ 500MG BASE/5ML	GANTRISIN PEDIATRIC	SULFISOXAZOLE ACETYL	
EMULSION;ORAL	EQ 1GM BASE/5ML	LIPO GANTRISIN	SULFISOXAZOLE ACETYL	
"OIL;INTRALYMPHATIC, INTRAUTERINE"	EQ 4.8GM IODINE/10ML (EQ 480MG IODINE/ML)	LIPIODOL	ETHIODIZED OIL	
TABLET;ORAL	2MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	COGENTIN	BENZTROPINE MESYLATE	
TABLET;ORAL	1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	COGENTIN	BENZTROPINE MESYLATE	
TABLET;ORAL	0.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	COGENTIN	BENZTROPINE MESYLATE	
TABLET;ORAL	2MG	RAUTENSIN	ALSEROXYLON	
TABLET;ORAL	260CSR UNIT	UNITENSEN	CRYPTENAMINE TANNATES	
TABLET;ORAL	10MG	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	5MG	COUMADIN	WARFARIN SODIUM	
INJECTABLE;INJECTION	75MG/VIAL	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	2MG	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	7.5MG	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	2.5MG	COUMADIN	WARFARIN SODIUM	
INJECTABLE;INJECTION	50MG/VIAL	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	1MG	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	4MG	COUMADIN	WARFARIN SODIUM	
INJECTABLE;INJECTION	5MG/VIAL	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	3MG	COUMADIN	WARFARIN SODIUM	
TABLET;ORAL	6MG	COUMADIN	WARFARIN SODIUM	
INJECTABLE;INJECTION	50MG/ML	PROGESTERONE	PROGESTERONE	
INJECTABLE;INJECTION	25MG/ML	PROGESTERONE	PROGESTERONE	
